"NAME10_1","geo","college","publicassistance","poverty","unemployment","owneroccupied","vacancy","employment_access_index","job_diversity_index","jobchange","Total.Mathematics.Avg.Scale.Score","Total.Reading.Average.Scale.Score","inverse.pct","index"
"Bloomfield","4715",0.668941925879258,0.357742948254092,0.275890743593432,0.194824373595186,0.139683097544151,0.206315896581399,-0.126997602217399,-0.133967944334992,1.33340260594822,0.365371616340221,0.920105195926547,-0.230675675772091,0.330886431778169
"Bloomfield","4714",1.28053362069887,0.596121515312089,0.419429121465035,0.518184462549489,0.649445045272043,0.34488117592424,-0.446110543712164,-0.203436954268261,1.33340260594822,0.365371616340221,0.920105195926547,-0.230675675772091,0.462270932140353
"Bloomfield","4712",-0.289724710363901,0.310320750188708,0.164187074302358,-0.709012295425973,0.359508882241152,0.739142895152978,0.226357816183968,0.264384677248848,1.33340260594822,0.365371616340221,0.920105195926547,-0.230675675772091,0.287780735997586
"Bloomfield","4713",0.655250554561315,0.449702833314695,0.0607345441444328,0.608628671029878,0.0569181743661204,0.600570209220511,0.11804745226079,0.319927870111995,1.33340260594822,0.365371616340221,0.920105195926547,-0.230675675772091,0.438165337621053
"Bloomfield","4711",-0.666377502681465,-0.186632959412169,0.361226476213193,-0.719451953448824,0.640831627148831,-0.0416541946382604,0.235138805216318,0.170967131016515,1.33340260594822,0.365371616340221,0.920105195926547,-0.230675675772091,0.18185426432142
"Bolton","5291",0.340198569464161,0.657639129336236,0.658582977882819,0.161490743470769,0.640854001350546,-0.0373133499584636,-0.827705156123474,-0.462576884112283,0.443386901530094,0.242842997371933,0.848471941805003,1.09098056065969,0.31307103605642
"Bozrah","7131",-0.343298656670996,0.298974152714569,0.671175085159115,0.672278603380071,0.50974514772283,0.861964833071039,-0.951046891922018,0.197369603713266,0.182748182523706,-0.383414388465987,0.435203168026868,0.800441820119517,0.246011721614332
"Branford","1846",1.35930428730648,0.555342302364984,0.540946747104358,0.643368143320124,0.857737096460443,-0.452456282732959,-0.755665840361229,-0.37289016198134,-0.00529641992142025,0.34721922834492,0.203772654711112,-0.300511368831324,0.218405865482013
"Branford","1842",0.44000485687838,0.642210981214471,0.41813000332134,0.612583562078629,0.242740825400734,0.46812382728754,-0.355374367255062,0.475537971577174,-0.00529641992142025,0.34721922834492,0.203772654711112,-0.300511368831324,0.265761812900541
"Branford","1843",0.308770275404769,0.306785695884276,0.555410539127038,0.291348901197803,0.249707364134747,0.473343387379156,-0.497674690909694,0.559064996492161,-0.00529641992142025,0.34721922834492,0.203772654711112,-0.300511368831324,0.207661713584462
"Branford","1841",0.40300236359756,0.249757448004751,0.640701326810048,0.0117413571584152,-0.846117498650634,0.175422688967023,-0.447198807013797,0.118823765917574,-0.00529641992142025,0.34721922834492,0.203772654711112,-0.300511368831324,0.0459430615911857
"Branford","1844",0.643568626909849,0.592576259786704,0.218641976556238,0.266966697764355,0.306632167638819,-0.653453899975429,-0.636276084875272,0.160268118314558,-0.00529641992142025,0.34721922834492,0.203772654711112,-0.300511368831324,0.0953423297019259
